Chemical,Monitor,Date Time ,Reading
AGOC-3A,9,8/17/16 14:00,0.609167
Appluimonia,9,8/17/16 14:00,0.581779
Chlorodinine,9,8/17/16 14:00,0.524688
Methylosmolene,9,8/17/16 14:00,0.241131
Chlorodinine,9,8/17/16 15:00,0.399992
Methylosmolene,9,8/17/16 15:00,0.366076
Appluimonia,9,8/17/16 15:00,0.133972
AGOC-3A,9,8/17/16 15:00,0.0573996
Appluimonia,9,8/17/16 16:00,0.482598
Chlorodinine,9,8/17/16 16:00,0.224194
AGOC-3A,9,8/17/16 16:00,0.152141
Methylosmolene,9,8/17/16 16:00,0.131564
Appluimonia,9,8/17/16 17:00,0.564122
Methylosmolene,9,8/17/16 17:00,0.130472
AGOC-3A,9,8/17/16 17:00,0.0252574
Chlorodinine,9,8/17/16 17:00,0.0219258
Chlorodinine,9,8/17/16 18:00,0.363114
AGOC-3A,9,8/17/16 18:00,0.119937
Appluimonia,9,8/17/16 18:00,0.0739092
Methylosmolene,9,8/17/16 18:00,0.0539856
AGOC-3A,9,8/17/16 19:00,0.289065
Methylosmolene,9,8/17/16 19:00,0.215322
Appluimonia,9,8/17/16 19:00,0.0961024
Chlorodinine,9,8/17/16 19:00,0.0653373
AGOC-3A,9,8/17/16 20:00,0.447474
Methylosmolene,9,8/17/16 20:00,0.383191
Chlorodinine,9,8/17/16 20:00,0.306959
Appluimonia,9,8/17/16 20:00,0.297767
Chlorodinine,9,8/17/16 21:00,0.242695
Appluimonia,9,8/17/16 21:00,0.165939
AGOC-3A,9,8/17/16 21:00,0.127523
Methylosmolene,9,8/17/16 21:00,0.0201124
Chlorodinine,9,8/17/16 22:00,0.492399
Appluimonia,9,8/17/16 22:00,0.137741
Methylosmolene,9,8/17/16 22:00,0.0643571
AGOC-3A,9,8/17/16 22:00,0.0207763
Appluimonia,9,8/17/16 23:00,0.37943
AGOC-3A,9,8/17/16 23:00,0.368879
Chlorodinine,9,8/17/16 23:00,0.263319
Methylosmolene,9,8/17/16 23:00,0.226168
Methylosmolene,9,8/18/16 0:00,0.474096
Appluimonia,9,8/18/16 0:00,0.385061
AGOC-3A,9,8/18/16 0:00,0.184309
Chlorodinine,9,8/18/16 0:00,0.115056
Methylosmolene,9,8/18/16 1:00,0.574557
Appluimonia,9,8/18/16 1:00,0.408417
AGOC-3A,9,8/18/16 1:00,0.367745
Chlorodinine,9,8/18/16 1:00,0.129935
AGOC-3A,9,8/18/16 2:00,0.359513
Appluimonia,9,8/18/16 2:00,0.326296
Methylosmolene,9,8/18/16 2:00,0.201935
Chlorodinine,9,8/18/16 2:00,0.0587577
Methylosmolene,9,8/18/16 3:00,0.350993
Appluimonia,9,8/18/16 3:00,0.160103
AGOC-3A,9,8/18/16 3:00,0.153871
Chlorodinine,9,8/18/16 3:00,0.114989
Methylosmolene,9,8/18/16 4:00,0.174634
AGOC-3A,9,8/18/16 4:00,0.0959424
Chlorodinine,9,8/18/16 4:00,0.0642029
Appluimonia,9,8/18/16 4:00,0.0451229
Appluimonia,9,8/18/16 5:00,0.397859
AGOC-3A,9,8/18/16 5:00,0.234293
Methylosmolene,9,8/18/16 5:00,0.111695
Chlorodinine,9,8/18/16 5:00,0.081235
AGOC-3A,9,8/18/16 6:00,5.48514
AGOC-3A,9,8/18/16 6:00,0.578935
Chlorodinine,9,8/18/16 6:00,0.324546
Appluimonia,9,8/18/16 6:00,0.143959
AGOC-3A,9,8/18/16 7:00,10.56217
AGOC-3A,9,8/18/16 7:00,1.18043
Appluimonia,9,8/18/16 7:00,0.515546
Chlorodinine,9,8/18/16 7:00,0.152912
Chlorodinine,9,8/18/16 8:00,0.493922
Appluimonia,9,8/18/16 8:00,0.35016
Methylosmolene,9,8/18/16 8:00,0.198371
AGOC-3A,9,8/18/16 8:00,0.15417
AGOC-3A,9,8/18/16 9:00,0.93935
Appluimonia,9,8/18/16 9:00,0.254197
Chlorodinine,9,8/18/16 9:00,0.119887
Methylosmolene,9,8/18/16 9:00,0.0556978
AGOC-3A,9,8/18/16 10:00,3.36742
Chlorodinine,9,8/18/16 10:00,0.280776
Appluimonia,9,8/18/16 10:00,0.272118
Methylosmolene,9,8/18/16 10:00,0.104265
AGOC-3A,9,8/18/16 11:00,0.825067
Chlorodinine,9,8/18/16 11:00,0.270178
Methylosmolene,9,8/18/16 11:00,0.121575
Appluimonia,9,8/18/16 11:00,0.0032466
AGOC-3A,9,8/18/16 12:00,5.58788
AGOC-3A,9,8/18/16 12:00,2.4726
Chlorodinine,9,8/18/16 12:00,0.288103
Appluimonia,9,8/18/16 12:00,0.0556062
AGOC-3A,9,8/18/16 13:00,6.3802
Chlorodinine,9,8/18/16 13:00,0.488188
Methylosmolene,9,8/18/16 13:00,0.274114
Appluimonia,9,8/18/16 13:00,0.244575
Methylosmolene,9,8/18/16 14:00,0.390915
Appluimonia,9,8/18/16 14:00,0.287361
AGOC-3A,9,8/18/16 14:00,0.27109
Chlorodinine,9,8/18/16 14:00,0.26585
AGOC-3A,9,8/18/16 15:00,0.359009
Chlorodinine,9,8/18/16 15:00,0.319478
Appluimonia,9,8/18/16 15:00,0.10909
Methylosmolene,9,8/18/16 15:00,0.0764561
Methylosmolene,9,8/18/16 16:00,0.515281
Chlorodinine,9,8/18/16 16:00,0.302851
AGOC-3A,9,8/18/16 16:00,0.2231
Appluimonia,9,8/18/16 16:00,0.0975285
Chlorodinine,9,8/18/16 17:00,0.398509
Appluimonia,9,8/18/16 17:00,0.10857
Methylosmolene,9,8/18/16 17:00,0.0292973
AGOC-3A,9,8/18/16 17:00,0.00531084
AGOC-3A,9,8/18/16 18:00,0.400876
Chlorodinine,9,8/18/16 18:00,0.3426
Methylosmolene,9,8/18/16 18:00,0.297756
Appluimonia,9,8/18/16 18:00,0.0028878
Methylosmolene,9,8/18/16 19:00,0.356337
Appluimonia,9,8/18/16 19:00,0.343311
AGOC-3A,9,8/18/16 19:00,0.188189
Chlorodinine,9,8/18/16 19:00,0.146326
Appluimonia,9,8/18/16 20:00,0.572456
Methylosmolene,9,8/18/16 20:00,0.440898
AGOC-3A,9,8/18/16 20:00,0.304835
Chlorodinine,9,8/18/16 20:00,0.0887979
Appluimonia,9,8/18/16 21:00,0.351563
Chlorodinine,9,8/18/16 21:00,0.198065
Methylosmolene,9,8/18/16 21:00,0.192096
AGOC-3A,9,8/18/16 21:00,0.131998
Methylosmolene,9,8/18/16 22:00,0.495144
Appluimonia,9,8/18/16 22:00,0.465766
Chlorodinine,9,8/18/16 22:00,0.359555
AGOC-3A,9,8/18/16 22:00,0.251947
Chlorodinine,9,8/18/16 23:00,0.20988
Appluimonia,9,8/18/16 23:00,0.104314
Methylosmolene,9,8/18/16 23:00,0.0941689
AGOC-3A,9,8/18/16 23:00,0.00587959
Chlorodinine,9,8/19/16 0:00,0.469587
AGOC-3A,9,8/19/16 0:00,0.410216
Methylosmolene,9,8/19/16 0:00,0.294059
Appluimonia,9,8/19/16 0:00,0.169046
AGOC-3A,9,8/19/16 1:00,0.300987
Appluimonia,9,8/19/16 1:00,0.238259
Chlorodinine,9,8/19/16 1:00,0.225774
Methylosmolene,9,8/19/16 1:00,0.142175
AGOC-3A,9,8/19/16 2:00,0.387706
Methylosmolene,9,8/19/16 2:00,0.307825
Appluimonia,9,8/19/16 2:00,0.193765
Chlorodinine,9,8/19/16 2:00,0.017599
AGOC-3A,9,8/19/16 3:00,0.462618
Appluimonia,9,8/19/16 3:00,0.322269
Methylosmolene,9,8/19/16 3:00,0.147515
Chlorodinine,9,8/19/16 3:00,0.0659125
Methylosmolene,9,8/19/16 4:00,0.225397
Appluimonia,9,8/19/16 4:00,0.118883
Chlorodinine,9,8/19/16 4:00,0.11316
AGOC-3A,9,8/19/16 4:00,0.0654139
Methylosmolene,9,8/19/16 5:00,0.631868
AGOC-3A,9,8/19/16 5:00,0.43755
Appluimonia,9,8/19/16 5:00,0.18388
Chlorodinine,9,8/19/16 5:00,0.128616
AGOC-3A,9,8/19/16 6:00,0.552838
Appluimonia,9,8/19/16 6:00,0.39164
Methylosmolene,9,8/19/16 6:00,0.389904
Chlorodinine,9,8/19/16 6:00,0.0875996
Appluimonia,9,8/19/16 7:00,0.364634
AGOC-3A,9,8/19/16 7:00,0.278672
Methylosmolene,9,8/19/16 7:00,0.178655
Chlorodinine,9,8/19/16 7:00,0.0167062
AGOC-3A,9,8/19/16 8:00,0.556524
Chlorodinine,9,8/19/16 8:00,0.336878
Appluimonia,9,8/19/16 8:00,0.20096
Methylosmolene,9,8/19/16 8:00,0.160743
AGOC-3A,9,8/19/16 9:00,0.229319
Methylosmolene,9,8/19/16 9:00,0.221745
Chlorodinine,9,8/19/16 9:00,0.175004
Appluimonia,9,8/19/16 9:00,0.145874
Appluimonia,9,8/19/16 10:00,0.432455
Methylosmolene,9,8/19/16 10:00,0.379773
Chlorodinine,9,8/19/16 10:00,0.172272
AGOC-3A,9,8/19/16 10:00,0.0331776
Appluimonia,9,8/19/16 11:00,0.176592
Methylosmolene,9,8/19/16 11:00,0.0866665
Chlorodinine,9,8/19/16 11:00,0.0709841
AGOC-3A,9,8/19/16 11:00,0.0694357
Chlorodinine,9,8/19/16 12:00,0.498364
Appluimonia,9,8/19/16 12:00,0.32449
Methylosmolene,9,8/19/16 12:00,0.227017
AGOC-3A,9,8/19/16 12:00,0.191851
Appluimonia,9,8/19/16 13:00,0.200528
AGOC-3A,9,8/19/16 13:00,0.12482
Methylosmolene,9,8/19/16 13:00,0.106424
Chlorodinine,9,8/19/16 13:00,0.0928467
Methylosmolene,9,8/19/16 14:00,0.385178
Chlorodinine,9,8/19/16 14:00,0.0428051
AGOC-3A,9,8/19/16 14:00,0.040928
Appluimonia,9,8/19/16 14:00,0.0265534
Methylosmolene,9,8/19/16 15:00,0.32462
Appluimonia,9,8/19/16 15:00,0.294727
AGOC-3A,9,8/19/16 15:00,0.278259
Chlorodinine,9,8/19/16 15:00,0.116327
Methylosmolene,9,8/19/16 16:00,0.699105
Appluimonia,9,8/19/16 16:00,0.162877
Chlorodinine,9,8/19/16 16:00,0.10002
AGOC-3A,9,8/19/16 16:00,0.00211624
Methylosmolene,9,8/19/16 17:00,0.461823
Appluimonia,9,8/19/16 17:00,0.437674
AGOC-3A,9,8/19/16 17:00,0.15964
Chlorodinine,9,8/19/16 17:00,0.0339038
Chlorodinine,9,8/19/16 18:00,0.679624
Appluimonia,9,8/19/16 18:00,0.248347
AGOC-3A,9,8/19/16 18:00,0.117311
Methylosmolene,9,8/19/16 18:00,0.0803396
AGOC-3A,9,8/19/16 19:00,0.57861
Chlorodinine,9,8/19/16 19:00,0.431018
Appluimonia,9,8/19/16 19:00,0.42136
Methylosmolene,9,8/19/16 19:00,0.110885
Methylosmolene,9,8/19/16 20:00,0.184074
Appluimonia,9,8/19/16 20:00,0.152157
AGOC-3A,9,8/19/16 20:00,0.107033
Chlorodinine,9,8/19/16 20:00,0.0266311
Appluimonia,9,8/19/16 21:00,0.440173
AGOC-3A,9,8/19/16 21:00,0.268294
Chlorodinine,9,8/19/16 21:00,0.193198
Methylosmolene,9,8/19/16 21:00,0.158228
Appluimonia,9,8/19/16 22:00,0.354578
AGOC-3A,9,8/19/16 22:00,0.206634
Methylosmolene,9,8/19/16 22:00,0.19456
Chlorodinine,9,8/19/16 22:00,0.00365724
Methylosmolene,9,8/19/16 23:00,0.450496
AGOC-3A,9,8/19/16 23:00,0.28642
Appluimonia,9,8/19/16 23:00,0.160961
Chlorodinine,9,8/19/16 23:00,0.0808698
Appluimonia,9,8/20/16 0:00,0.284292
Chlorodinine,9,8/20/16 0:00,0.235256
AGOC-3A,9,8/20/16 0:00,0.145517
Methylosmolene,9,8/20/16 0:00,0.00149141
Methylosmolene,9,8/20/16 1:00,0.230077
AGOC-3A,9,8/20/16 1:00,0.229428
Chlorodinine,9,8/20/16 1:00,0.157603
Appluimonia,9,8/20/16 1:00,0.124346
Appluimonia,9,8/20/16 2:00,0.517581
AGOC-3A,9,8/20/16 2:00,0.256964
Methylosmolene,9,8/20/16 2:00,0.0954868
Chlorodinine,9,8/20/16 2:00,0.00555685
Chlorodinine,9,8/20/16 3:00,0.560724
AGOC-3A,9,8/20/16 3:00,0.273246
Appluimonia,9,8/20/16 3:00,0.164137
Methylosmolene,9,8/20/16 3:00,0.0194235
Chlorodinine,9,8/20/16 4:00,0.422522
Appluimonia,9,8/20/16 4:00,0.203573
AGOC-3A,9,8/20/16 4:00,0.164927
Methylosmolene,9,8/20/16 4:00,0.14152
AGOC-3A,9,8/20/16 5:00,0.324304
Methylosmolene,9,8/20/16 5:00,0.213988
Chlorodinine,9,8/20/16 5:00,0.210937
Appluimonia,9,8/20/16 5:00,0.149112
Methylosmolene,9,8/20/16 6:00,0.297319
AGOC-3A,9,8/20/16 6:00,0.289081
Appluimonia,9,8/20/16 6:00,0.154688
Chlorodinine,9,8/20/16 6:00,0.0386297
Chlorodinine,9,8/20/16 7:00,0.209803
Methylosmolene,9,8/20/16 7:00,0.195876
AGOC-3A,9,8/20/16 7:00,0.134666
Appluimonia,9,8/20/16 7:00,0.0613375
Methylosmolene,9,8/20/16 8:00,0.629383
Chlorodinine,9,8/20/16 8:00,0.167739
AGOC-3A,9,8/20/16 8:00,0.0693409
Appluimonia,9,8/20/16 8:00,0.0197222
AGOC-3A,9,8/20/16 9:00,0.312831
Appluimonia,9,8/20/16 9:00,0.157578
Methylosmolene,9,8/20/16 9:00,0.138223
Chlorodinine,9,8/20/16 9:00,0.0268057
AGOC-3A,9,8/20/16 10:00,0.163749
Methylosmolene,9,8/20/16 10:00,0.14539
Appluimonia,9,8/20/16 10:00,0.0686394
Chlorodinine,9,8/20/16 10:00,0.0430603
Chlorodinine,9,8/20/16 11:00,0.364333
AGOC-3A,9,8/20/16 11:00,0.190455
Methylosmolene,9,8/20/16 11:00,0.0906326
Appluimonia,9,8/20/16 11:00,0.0197303
Chlorodinine,9,8/20/16 12:00,0.836326
AGOC-3A,9,8/20/16 12:00,0.225551
Appluimonia,9,8/20/16 12:00,0.202119
Methylosmolene,9,8/20/16 12:00,0.106999
AGOC-3A,9,8/20/16 13:00,0.381221
Appluimonia,9,8/20/16 13:00,0.3653
Methylosmolene,9,8/20/16 13:00,0.28008
Chlorodinine,9,8/20/16 13:00,0.148544
Chlorodinine,9,8/20/16 14:00,0.622155
Appluimonia,9,8/20/16 14:00,0.49883
Methylosmolene,9,8/20/16 14:00,0.227805
AGOC-3A,9,8/20/16 14:00,0.0017905
Appluimonia,9,8/20/16 15:00,0.462726
Methylosmolene,9,8/20/16 15:00,0.412193
AGOC-3A,9,8/20/16 15:00,0.249056
Chlorodinine,9,8/20/16 15:00,0.145058
Chlorodinine,9,8/20/16 16:00,0.311506
AGOC-3A,9,8/20/16 16:00,0.267513
Appluimonia,9,8/20/16 16:00,0.184586
Methylosmolene,9,8/20/16 16:00,0.181883
Appluimonia,9,8/20/16 17:00,0.409791
Methylosmolene,9,8/20/16 17:00,0.24451
Chlorodinine,9,8/20/16 17:00,0.178686
AGOC-3A,9,8/20/16 17:00,0.0625412
Appluimonia,9,8/20/16 18:00,0.451235
AGOC-3A,9,8/20/16 18:00,0.367941
Methylosmolene,9,8/20/16 18:00,0.112336
Chlorodinine,9,8/20/16 18:00,0.0955568
Methylosmolene,9,8/20/16 19:00,0.431735
Appluimonia,9,8/20/16 19:00,0.205914
AGOC-3A,9,8/20/16 19:00,0.185731
Chlorodinine,9,8/20/16 19:00,0.145465
Appluimonia,9,8/20/16 20:00,0.449694
Methylosmolene,9,8/20/16 20:00,0.376497
AGOC-3A,9,8/20/16 20:00,0.17767
Chlorodinine,9,8/20/16 20:00,0.0853887
Methylosmolene,9,8/20/16 21:00,0.400977
Chlorodinine,9,8/20/16 21:00,0.209574
Appluimonia,9,8/20/16 21:00,0.126165
AGOC-3A,9,8/20/16 21:00,0.0387989
Methylosmolene,9,8/20/16 22:00,0.208042
Chlorodinine,9,8/20/16 22:00,0.0783845
AGOC-3A,9,8/20/16 22:00,0.0680395
Appluimonia,9,8/20/16 22:00,0.0498602
Appluimonia,9,8/20/16 23:00,0.303288
AGOC-3A,9,8/20/16 23:00,0.111189
Methylosmolene,9,8/20/16 23:00,0.0575216
Chlorodinine,9,8/20/16 23:00,0.0475791
Methylosmolene,9,8/21/16 0:00,0.314431
AGOC-3A,9,8/21/16 0:00,0.232152
Appluimonia,9,8/21/16 0:00,0.167711
Chlorodinine,9,8/21/16 0:00,0.0479028
Methylosmolene,9,8/21/16 1:00,0.451809
Chlorodinine,9,8/21/16 1:00,0.270871
Appluimonia,9,8/21/16 1:00,0.132048
AGOC-3A,9,8/21/16 1:00,0.117851
AGOC-3A,9,8/21/16 2:00,0.292218
Chlorodinine,9,8/21/16 2:00,0.190763
Appluimonia,9,8/21/16 2:00,0.0707203
Methylosmolene,9,8/21/16 2:00,0.0146104
Methylosmolene,9,8/21/16 3:00,0.510649
Chlorodinine,9,8/21/16 3:00,0.361095
AGOC-3A,9,8/21/16 3:00,0.31181
Appluimonia,9,8/21/16 3:00,0.257044
AGOC-3A,9,8/21/16 4:00,0.656286
Chlorodinine,9,8/21/16 4:00,0.140753
Methylosmolene,9,8/21/16 4:00,0.0423262
Appluimonia,9,8/21/16 4:00,0.0353451
Methylosmolene,9,8/21/16 5:00,0.47096
Appluimonia,9,8/21/16 5:00,0.449827
Chlorodinine,9,8/21/16 5:00,0.300535
AGOC-3A,9,8/21/16 5:00,0.143816
Chlorodinine,9,8/21/16 6:00,0.195734
Methylosmolene,9,8/21/16 6:00,0.0782287
AGOC-3A,9,8/21/16 6:00,0.0665248
Appluimonia,9,8/21/16 6:00,0.0343555
Chlorodinine,9,8/21/16 7:00,0.404895
AGOC-3A,9,8/21/16 7:00,0.310471
Appluimonia,9,8/21/16 7:00,0.17017
Methylosmolene,9,8/21/16 7:00,0.0396073
Appluimonia,9,8/21/16 8:00,0.511035
AGOC-3A,9,8/21/16 8:00,0.193856
Chlorodinine,9,8/21/16 8:00,0.0599724
Methylosmolene,9,8/21/16 8:00,0.016789
Chlorodinine,9,8/21/16 9:00,0.365149
Appluimonia,9,8/21/16 9:00,0.306571
Methylosmolene,9,8/21/16 9:00,0.0595808
AGOC-3A,9,8/21/16 9:00,0.0321896
Appluimonia,9,8/21/16 10:00,1.40596
Chlorodinine,9,8/21/16 10:00,0.321201
AGOC-3A,9,8/21/16 10:00,0.288136
Methylosmolene,9,8/21/16 10:00,0.0801932
Appluimonia,9,8/21/16 11:00,1.2497
Chlorodinine,9,8/21/16 11:00,0.21296
AGOC-3A,9,8/21/16 11:00,0.0959597
Methylosmolene,9,8/21/16 11:00,0.0750086
Appluimonia,9,8/21/16 12:00,0.76134
Chlorodinine,9,8/21/16 12:00,0.425674
Methylosmolene,9,8/21/16 12:00,0.343925
AGOC-3A,9,8/21/16 12:00,0.134874
Appluimonia,9,8/21/16 13:00,1.60516
AGOC-3A,9,8/21/16 13:00,0.667982
Methylosmolene,9,8/21/16 13:00,0.184708
Chlorodinine,9,8/21/16 13:00,0.021954
Appluimonia,9,8/21/16 14:00,3.96245
Methylosmolene,9,8/21/16 14:00,0.371803
AGOC-3A,9,8/21/16 14:00,0.0825982
Chlorodinine,9,8/21/16 14:00,0.0526241
Appluimonia,9,8/21/16 15:00,1.95339
Methylosmolene,9,8/21/16 15:00,0.240521
AGOC-3A,9,8/21/16 15:00,0.15154
Chlorodinine,9,8/21/16 15:00,0.0491611
Appluimonia,9,8/21/16 16:00,3.75369
AGOC-3A,9,8/21/16 16:00,0.299473
Chlorodinine,9,8/21/16 16:00,0.270683
Methylosmolene,9,8/21/16 16:00,0.155159
AGOC-3A,9,8/21/16 17:00,0.448796
Appluimonia,9,8/21/16 17:00,0.313973
Methylosmolene,9,8/21/16 17:00,0.140147
Chlorodinine,9,8/21/16 17:00,0.0551416
Chlorodinine,9,8/21/16 18:00,0.473783
Appluimonia,9,8/21/16 18:00,0.452487
AGOC-3A,9,8/21/16 18:00,0.147247
Methylosmolene,9,8/21/16 18:00,0.0636436
Appluimonia,9,8/21/16 19:00,0.422436
Methylosmolene,9,8/21/16 19:00,0.160119
Chlorodinine,9,8/21/16 19:00,0.0114693
AGOC-3A,9,8/21/16 19:00,0.0113412
Appluimonia,9,8/21/16 20:00,0.417838
Methylosmolene,9,8/21/16 20:00,0.242757
Chlorodinine,9,8/21/16 20:00,0.0461021
AGOC-3A,9,8/21/16 20:00,0.0196076
Methylosmolene,9,8/21/16 21:00,0.456648
Appluimonia,9,8/21/16 21:00,0.379452
AGOC-3A,9,8/21/16 21:00,0.371383
Chlorodinine,9,8/21/16 21:00,0.181883
AGOC-3A,9,8/21/16 22:00,0.283506
Appluimonia,9,8/21/16 22:00,0.263831
Chlorodinine,9,8/21/16 22:00,0.175267
Methylosmolene,9,8/21/16 22:00,0.13965
Methylosmolene,9,8/21/16 23:00,0.528283
AGOC-3A,9,8/21/16 23:00,0.349816
Appluimonia,9,8/21/16 23:00,0.319862
Chlorodinine,9,8/21/16 23:00,0.249987
Appluimonia,9,8/22/16 0:00,0.673854
AGOC-3A,9,8/22/16 0:00,0.456
Chlorodinine,9,8/22/16 0:00,0.320155
Methylosmolene,9,8/22/16 0:00,0.196458
AGOC-3A,9,8/22/16 1:00,0.201461
Appluimonia,9,8/22/16 1:00,0.129577
Methylosmolene,9,8/22/16 1:00,0.0781435
Chlorodinine,9,8/22/16 1:00,0.00679136
Chlorodinine,9,8/22/16 2:00,0.385601
Methylosmolene,9,8/22/16 2:00,0.382222
AGOC-3A,9,8/22/16 2:00,0.311184
Appluimonia,9,8/22/16 2:00,0.0366542
Chlorodinine,9,8/22/16 3:00,0.526762
AGOC-3A,9,8/22/16 3:00,0.41539
Appluimonia,9,8/22/16 3:00,0.360757
Methylosmolene,9,8/22/16 3:00,0.335932
Chlorodinine,9,8/22/16 4:00,0.381383
Methylosmolene,9,8/22/16 4:00,0.290893
AGOC-3A,9,8/22/16 4:00,0.254515
Appluimonia,9,8/22/16 4:00,0.160088
AGOC-3A,9,8/22/16 5:00,0.353487
Chlorodinine,9,8/22/16 5:00,0.311256
Appluimonia,9,8/22/16 5:00,0.190855
Methylosmolene,9,8/22/16 5:00,0.134586
Appluimonia,9,8/22/16 6:00,1.4378
AGOC-3A,9,8/22/16 6:00,0.334643
Chlorodinine,9,8/22/16 6:00,0.281241
Methylosmolene,9,8/22/16 6:00,0.223732
Appluimonia,9,8/22/16 7:00,0.2333
AGOC-3A,9,8/22/16 7:00,0.211182
Methylosmolene,9,8/22/16 7:00,0.180485
Chlorodinine,9,8/22/16 7:00,0.110935
AGOC-3A,9,8/22/16 8:00,5.54201
AGOC-3A,9,8/22/16 8:00,0.810742
Chlorodinine,9,8/22/16 8:00,0.400421
Appluimonia,9,8/22/16 8:00,0.160477
Methylosmolene,9,8/22/16 9:00,0.470845
Chlorodinine,9,8/22/16 9:00,0.35081
AGOC-3A,9,8/22/16 9:00,0.227851
Appluimonia,9,8/22/16 9:00,0.0186404
Appluimonia,9,8/22/16 10:00,0.548777
Methylosmolene,9,8/22/16 10:00,0.318765
AGOC-3A,9,8/22/16 10:00,0.0684684
Chlorodinine,9,8/22/16 10:00,0.0143274
Appluimonia,9,8/22/16 11:00,0.583112
Chlorodinine,9,8/22/16 11:00,0.273851
Methylosmolene,9,8/22/16 11:00,0.142127
AGOC-3A,9,8/22/16 11:00,0.127872
Chlorodinine,9,8/22/16 12:00,0.530181
Methylosmolene,9,8/22/16 12:00,0.158604
Appluimonia,9,8/22/16 12:00,0.110885
AGOC-3A,9,8/22/16 12:00,0.0200665
Methylosmolene,9,8/22/16 13:00,0.392854
Appluimonia,9,8/22/16 13:00,0.301195
AGOC-3A,9,8/22/16 13:00,0.223299
Chlorodinine,9,8/22/16 13:00,0.100072
AGOC-3A,9,8/22/16 14:00,0.332769
Appluimonia,9,8/22/16 14:00,0.0760854
Chlorodinine,9,8/22/16 14:00,0.0673838
Methylosmolene,9,8/22/16 14:00,0.0255874
Appluimonia,9,8/22/16 15:00,0.543711
Chlorodinine,9,8/22/16 15:00,0.307736
AGOC-3A,9,8/22/16 15:00,0.120033
Methylosmolene,9,8/22/16 15:00,0.0219822
Methylosmolene,9,8/22/16 16:00,0.113025
Chlorodinine,9,8/22/16 16:00,0.0509329
AGOC-3A,9,8/22/16 16:00,0.0468415
Appluimonia,9,8/22/16 16:00,0.00425173
Methylosmolene,9,8/22/16 17:00,0.428708
Chlorodinine,9,8/22/16 17:00,0.330811
AGOC-3A,9,8/22/16 17:00,0.324119
Appluimonia,9,8/22/16 17:00,0.066954
Appluimonia,9,8/22/16 18:00,0.581211
AGOC-3A,9,8/22/16 18:00,0.465175
Methylosmolene,9,8/22/16 18:00,0.436377
Chlorodinine,9,8/22/16 18:00,0.18216
AGOC-3A,9,8/22/16 19:00,0.246931
Chlorodinine,9,8/22/16 19:00,0.119854
Methylosmolene,9,8/22/16 19:00,0.0548233
Appluimonia,9,8/22/16 19:00,0.0269512
Chlorodinine,9,8/22/16 20:00,0.379178
Methylosmolene,9,8/22/16 20:00,0.188097
AGOC-3A,9,8/22/16 20:00,0.167506
Appluimonia,9,8/22/16 20:00,0.0761596
Appluimonia,9,8/22/16 21:00,0.481811
AGOC-3A,9,8/22/16 21:00,0.354413
Methylosmolene,9,8/22/16 21:00,0.249916
Chlorodinine,9,8/22/16 21:00,0.0597108
Chlorodinine,9,8/22/16 22:00,0.420853
AGOC-3A,9,8/22/16 22:00,0.312813
Appluimonia,9,8/22/16 22:00,0.162784
Methylosmolene,9,8/22/16 22:00,0.0570643
Methylosmolene,9,8/22/16 23:00,0.345755
Chlorodinine,9,8/22/16 23:00,0.223131
Appluimonia,9,8/22/16 23:00,0.137002
AGOC-3A,9,8/22/16 23:00,0.0920512
Appluimonia,9,8/23/16 0:00,0.478425
AGOC-3A,9,8/23/16 0:00,0.196244
Chlorodinine,9,8/23/16 0:00,0.166967
Methylosmolene,9,8/23/16 0:00,0.157431
AGOC-3A,9,8/23/16 1:00,0.42771
Appluimonia,9,8/23/16 1:00,0.386238
Methylosmolene,9,8/23/16 1:00,0.0721135
Chlorodinine,9,8/23/16 1:00,0.0558486
Appluimonia,9,8/23/16 2:00,0.327719
AGOC-3A,9,8/23/16 2:00,0.228299
Chlorodinine,9,8/23/16 2:00,0.0899034
Methylosmolene,9,8/23/16 2:00,0.0483145
Methylosmolene,9,8/23/16 3:00,0.638056
Chlorodinine,9,8/23/16 3:00,0.234977
Appluimonia,9,8/23/16 3:00,0.200268
AGOC-3A,9,8/23/16 3:00,0.193963
Appluimonia,9,8/23/16 4:00,0.542909
Methylosmolene,9,8/23/16 4:00,0.364505
AGOC-3A,9,8/23/16 4:00,0.219746
Chlorodinine,9,8/23/16 4:00,0.206174
AGOC-3A,9,8/23/16 5:00,0.19159
Methylosmolene,9,8/23/16 5:00,0.160602
Chlorodinine,9,8/23/16 5:00,0.107816
Appluimonia,9,8/23/16 5:00,0.00439998
Chlorodinine,9,8/23/16 6:00,0.172782
Appluimonia,9,8/23/16 6:00,0.145422
AGOC-3A,9,8/23/16 6:00,0.132451
Methylosmolene,9,8/23/16 6:00,0.0715111
AGOC-3A,9,8/23/16 7:00,0.710251
Appluimonia,9,8/23/16 7:00,0.524484
Chlorodinine,9,8/23/16 7:00,0.404542
Methylosmolene,9,8/23/16 7:00,0.0180353
Appluimonia,9,8/23/16 8:00,1.21292
Chlorodinine,9,8/23/16 8:00,0.818887
AGOC-3A,9,8/23/16 8:00,0.546054
Methylosmolene,9,8/23/16 8:00,0.20988
Appluimonia,9,8/23/16 9:00,1.15913
Chlorodinine,9,8/23/16 9:00,0.718469
AGOC-3A,9,8/23/16 9:00,0.567546
Methylosmolene,9,8/23/16 9:00,0.221968
